firstName,apiVersion,script,id,firstName,lastName,countryOrigin,countryOriginAlt,countriesOriginTop,score,regionOrigin,topRegionOrigin,subRegionOrigin,probabilityCalibrated,probabilityAltCalibrated
crystal,namsor_api_2.0.24,LATIN,e5fc9b7a-65f3-4a43-86a4-2e83e024dd4d,crystal,,IL,MY,"IL,MY,CM,GB,ZA,TW,FR,NA,RO,CH",4.073343066,Asia,Asia,Western Asia,0.563946939,0.574772903
raymond,namsor_api_2.0.24,LATIN,29be3880-860c-49e2-8af4-051173e7ae35,raymond,,LB,FR,"LB,FR,NL,NO,IE,GB,CM,BE,IL,CH",1.223889963,Asia,Asia,Western Asia,0.470970042,0.500259202
craig,namsor_api_2.0.24,LATIN,09991788-e419-4bde-bb25-8ca707cf7c8c,craig,,GB,IE,"GB,IE,ZA,TW,QA,IL,AZ,NA,RO,DK",10.19283774,Europe,Europe,Northern Europe,0.816752448,0.901021857
jenna,namsor_api_2.0.24,LATIN,55aa91f7-1e77-4f46-b6ba-538193bbcb26,jenna,,FI,SE,"FI,SE,GB,DK,IL,NL,IE,NA,LR,TW",1.284281865,Europe,Europe,Northern Europe,0.472695106,0.497341418
dale,namsor_api_2.0.24,LATIN,1b4435dd-85ed-40e0-8b7b-b2e0ca72f093,dale,,GB,ZA,"GB,ZA,IL,LT,CM,NA,CI,NO,ET,BF",3.378665686,Europe,Europe,Northern Europe,0.514935748,0.612691673
grant,namsor_api_2.0.24,LATIN,4c255b5c-de83-4de0-9413-babbabe04424,grant,,GB,AM,"GB,AM,GE,KE,HU,ZA,CM,FR,IE,IN",1.280682063,Europe,Europe,Northern Europe,0.472593904,0.743082085
kathleen,namsor_api_2.0.24,LATIN,d830632d-ab9e-4286-bdac-1e4e979dfdc7,kathleen,,IE,BE,"IE,BE,GB,DE,DK,NL,EE,NA,KE,NO",1.544098215,Europe,Europe,Northern Europe,0.479456505,0.479456505
gregory,namsor_api_2.0.24,LATIN,beeef853-1cd3-4920-8949-bb359db7bb41,gregory,,FR,BE,"FR,BE,GB,RU,IE,KE,CH,IL,TZ,NA",0,Europe,Europe,Western Europe,0.312442903,0.42896058
kristen,namsor_api_2.0.24,LATIN,39c1edfc-feb6-4ed4-8e17-a771a3a910ae,kristen,,DK,NO,"DK,NO,EE,BE,SE,DE,BG,NL,AM,HR",2.939850342,Europe,Europe,Northern Europe,0.500249454,0.501068093
danny,namsor_api_2.0.24,LATIN,755c96ec-9926-42ac-97b2-43ab8dd9768d,danny,,IL,NL,"IL,NL,BE,GB,KH,ID,IE,SE,DK,CH",1.107520172,Asia,Asia,Western Asia,0.467483508,0.478318962
carly,namsor_api_2.0.24,LATIN,59a61786-989e-4dc7-a325-4002ae8da087,carly,,GB,NL,"GB,NL,CM,IL,CH,DK,BE,SE,NA,IE",1.225245796,Europe,Europe,Northern Europe,0.471009406,0.48904604
ian,namsor_api_2.0.24,LATIN,d9ae6492-5971-4858-97c3-8abcca3672cd,ian,,GB,BG,"GB,BG,RO,GE,MD,IE,KE,IL,NL,DK",3.458586859,Europe,Europe,Northern Europe,0.522348095,0.522348095
dane,namsor_api_2.0.24,LATIN,c5b1c623-3887-488e-a94b-61aef0ddd634,dane,,CM,GB,"CM,GB,ET,CH,IE,FR,ZA,NL,NE,HR",0,Africa,Africa,Middle Africa,0.333168546,0.400451134
kylie,namsor_api_2.0.24,LATIN,c0db7e0e-c51d-4274-a271-d0fa3cfee90d,kylie,,GB,NL,"GB,NL,ZA,NA,FR,KR,BE,TW,CM,IE",2.967941266,Europe,Europe,Northern Europe,0.500468269,0.596519254
darren,namsor_api_2.0.24,LATIN,ff2909b8-1877-444c-b0ac-fb654f6fe74e,darren,,GB,IE,"GB,IE,KZ,IL,TW,NL,ZA,KE,HR,BG",4.608163534,Europe,Europe,Northern Europe,0.584670056,0.835843041
clare,namsor_api_2.0.24,LATIN,c7d84555-a118-47c4-af4b-108e2933efed,clare,,GB,IE,"GB,IE,CM,FR,BF,DK,KE,SE,CH,IT",3.326548887,Europe,Europe,Northern Europe,0.509795188,0.638454444
stuart,namsor_api_2.0.24,LATIN,ce0d5c9a-75a8-4e6a-9772-ca8af9b6a272,stuart,,GB,IE,"GB,IE,NL,SE,BE,DE,IS,EE,ZA,IL",14.21245228,Europe,Europe,Northern Europe,0.903550519,0.92912716
alyce,namsor_api_2.0.24,LATIN,524b207c-ef13-4040-89a1-2235f4526d6b,alyce,,GB,IL,"GB,IL,KE,NL,IE,FR,MY,LR,TZ,LB",2.016641044,Europe,Europe,Northern Europe,0.489127354,0.489127354
jodie,namsor_api_2.0.24,LATIN,10a6670e-1be9-4026-82b0-d77a00bdb2ed,jodie,,GB,FR,"GB,FR,NL,CM,IE,ZA,BE,NA,IL,MG",3.438255565,Europe,Europe,Northern Europe,0.520514767,0.579778944
gavin,namsor_api_2.0.24,LATIN,041fe325-65d6-4e4b-8e88-6f4c1d95578a,gavin,,GB,IE,"GB,IE,IL,TW,AZ,BG,LK,NA,ZA,UZ",3.89830625,Europe,Europe,Northern Europe,0.554473637,0.622196954
krystal,namsor_api_2.0.24,LATIN,d82340c9-3610-4a1e-8d9c-d9a62f72d984,krystal,,IL,PL,"IL,PL,CZ,LB,BE,CM,GB,MY,KH,UZ",1.444580208,Asia,Asia,Western Asia,0.476992751,0.49795103
kimberly,namsor_api_2.0.24,LATIN,7aaf5bc9-4b7f-4b85-907e-26a64af5f561,kimberly,,GB,NL,"GB,NL,KH,BE,KE,NA,TW,ZA,VN,MY",0.430519321,Europe,Europe,Northern Europe,0.422562804,0.436934268
philip,namsor_api_2.0.24,LATIN,fc0677ae-bfa2-4751-891f-d3f6596e08ad,philip,,BE,KE,"BE,KE,GB,IE,CH,SE,LR,ZA,DE,BG",0.514012086,Europe,Europe,Western Europe,0.436084932,0.445379403
joanne,namsor_api_2.0.24,LATIN,1e0d9f9b-7f76-4db3-8d36-2916faf48c1b,joanne,,NL,GB,"NL,GB,DK,IE,KE,FR,BE,SE,NO,CH",0,Europe,Europe,Western Europe,0.258046636,0.330405964
tanya,namsor_api_2.0.24,LATIN,baaea331-61c4-476d-9474-2afe2e2d0282,tanya,,UA,BG,"UA,BG,IL,AZ,RU,UZ,AM,NA,ZA,BY",8.288985952,Europe,Europe,Eastern Europe,0.753650126,0.946807169
tony,namsor_api_2.0.24,LATIN,d883ea70-0d2a-4abd-8ee9-2940d49a41f0,tony,,LB,GB,"LB,GB,KE,KH,IE,SE,BG,NL,VN,BE",0.250258585,Asia,Asia,Western Asia,0.392601838,0.400125076
evan,namsor_api_2.0.24,LATIN,f53e317f-d3c5-4c4a-8883-39752565bcfb,evan,,KE,GE,"KE,GE,IE,NL,SK,BG,DK,TW,IL,ID",0.017057174,Africa,Africa,Eastern Africa,0.352905451,0.484794079
julie,namsor_api_2.0.24,LATIN,134440d2-1e5b-45b0-a9e8-11d137ef2d78,julie,,FR,BE,"FR,BE,CM,GB,DK,IE,CZ,MG,NL,CH",4.841108979,Europe,Europe,Western Europe,0.593896993,0.676458399
fiona,namsor_api_2.0.24,LATIN,f466f1c0-b80f-40b4-9861-064ae008f85b,fiona,,MD,IE,"MD,IE,GB,NA,MG,IL,ZA,KE,IT,CH",0.965551458,Europe,Europe,Eastern Europe,0.462946145,0.479548151
geoffrey,namsor_api_2.0.24,LATIN,1e9196ac-16c8-48b3-bca2-73afcce1b714,geoffrey,,KE,GB,"KE,GB,TZ,FR,NL,IE,BE,RU,NA,IL",4.587025897,Africa,Africa,Eastern Africa,0.584039777,0.731844808
karina,namsor_api_2.0.24,LATIN,91fbe5d0-465c-41e5-b38c-900db2119e92,karina,,RU,UA,"RU,UA,GE,SK,CZ,BG,KZ,SE,AM,UZ",0,Europe,Europe,Eastern Europe,0.3318496,0.363902759
melinda,namsor_api_2.0.24,LATIN,087fb4ec-e7fc-4b17-b280-5951b26ee587,melinda,,NL,ZA,"NL,ZA,NA,GE,ID,GB,HU,LK,IL,HR",0.419107637,Europe,Europe,Western Europe,0.420694947,0.420694947
jeffrey,namsor_api_2.0.24,LATIN,d3c87300-8ffb-4ec0-a72c-a16256c14af9,jeffrey,,NL,KE,"NL,KE,GB,TW,BE,LR,NA,FR,ZA,IE",0,Europe,Europe,Western Europe,0.295546017,0.392118516
wayne,namsor_api_2.0.24,LATIN,1091d5c7-4d44-4e7e-8dbf-8773c3c26091,wayne,,GB,KE,"GB,KE,ZA,TW,IE,NA,MY,NL,MM,LR",4.159367715,Europe,Europe,Northern Europe,0.568047784,0.626234134
ricky,namsor_api_2.0.24,LATIN,b88f614a-db11-4dff-ad94-6e6bb7096958,ricky,,NL,ID,"NL,ID,NA,GB,IL,ZA,BE,KE,TW,MG",0,Europe,Europe,Western Europe,0.328777922,0.440443113
glen,namsor_api_2.0.24,LATIN,a3f84318-5522-4482-b263-c99879fd463b,glen,,GB,BE,"GB,BE,NO,IE,SE,DK,NL,ZA,TW,IL",3.02508,Europe,Europe,Northern Europe,0.500896585,0.62847584
leanne,namsor_api_2.0.24,LATIN,a221fa7a-9eff-4228-a27a-ada774a2ae15,leanne,,GB,NL,"GB,NL,DK,FR,IE,CM,CH,BE,IL,ZA",0,Europe,Europe,Northern Europe,0.307059805,0.381602499
candice,namsor_api_2.0.24,LATIN,b086adfc-400e-4095-9136-1c1ac1e4d70c,candice,,FR,CM,"FR,CM,TR,GB,ZA,KE,TW,NA,CH,BE",1.683116559,Europe,Europe,Western Europe,0.482641404,0.482641404
heather,namsor_api_2.0.24,LATIN,9ecdd0c1-61cd-4a5c-af66-2ab61d469561,heather,,GB,IE,"GB,IE,IL,NL,DE,KE,DK,CH,LR,NA",5.588626579,Europe,Europe,Northern Europe,0.647345632,0.679882365
karen,namsor_api_2.0.24,LATIN,ad55567c-e8f7-41c0-9300-e40575b26bde,karen,,AM,DK,"AM,DK,GB,NO,BE,NL,EE,DE,IE,TW",0.631432535,Asia,Asia,Western Asia,0.451134481,0.620471654
glenn,namsor_api_2.0.24,LATIN,be11c076-611b-4d35-8a56-03b5e03be5eb,glenn,,GB,NO,"GB,NO,BE,SE,DK,IE,NL,ZA,NA,TW",0.986893048,Europe,Europe,Northern Europe,0.463647703,0.474891147
linda,namsor_api_2.0.24,LATIN,75e0ca07-efaf-427b-bb06-32770b2d6914,linda,,SE,ZA,"SE,ZA,NL,NA,CZ,ID,IL,GB,NO,GE",0.098037589,Europe,Europe,Northern Europe,0.366754003,0.39479363
lee,namsor_api_2.0.24,LATIN,4c3b0ebd-91c2-4364-a012-c2bc2ec9f7f0,lee,,KR,MY,"KR,MY,TW,GB,ZA,NL,BN,NA,IL,KH",2.499375392,Asia,Asia,Eastern Asia,0.496001689,0.731153238
allan,namsor_api_2.0.24,LATIN,0877f170-1b5a-4d73-9583-4617a4634f71,allan,,DK,GB,"DK,GB,IL,AZ,KE,EE,UA,KZ,RU,UZ",0.93359848,Europe,Europe,Northern Europe,0.461883168,0.461883168
wade,namsor_api_2.0.24,LATIN,ce7aa93b-bd7c-4837-92df-7af3c5d8cb68,wade,,TW,BF,"TW,BF,ZA,GB,LB,CI,ID,NE,BN,TD",0,Asia,Asia,Eastern Asia,0.347231194,0.410436526
maria,namsor_api_2.0.24,LATIN,41990df0-0f38-4fa4-abdc-18cc4db54c7a,maria,,SK,MD,"SK,MD,GE,RO,IT,BG,CY,PL,UA,SE",6.416672669,Europe,Europe,Eastern Europe,0.674586472,0.729767143
susan,namsor_api_2.0.24,LATIN,4524fe0b-7b38-494f-97a2-f42260b52fd9,susan,,GB,IE,"GB,IE,KE,AZ,DK,NL,AM,ID,SE,GE",0,Europe,Europe,Northern Europe,0.325973541,0.382852511
russell,namsor_api_2.0.24,LATIN,7f776649-9f05-462e-b7ac-bbf1694c3bf1,russell,,GB,IL,"GB,IL,ZA,UZ,NA,BD,IE,CM,BN,RU",8.61508137,Europe,Europe,Northern Europe,0.77333211,0.829571128
neil,namsor_api_2.0.24,LATIN,07c63ba0-75dd-4ea9-bd45-d83ccb16a4b8,neil,,GB,IE,"GB,IE,IL,ZA,GE,TN,LK,NA,AZ,BG",8.961684091,Europe,Europe,Northern Europe,0.788287033,0.861470401
brenton,namsor_api_2.0.24,LATIN,3eb4fbc5-bff7-4f79-828c-de65918852aa,brenton,,ZA,NL,"ZA,NL,KE,GB,NA,IE,IL,BE,CM,LR",1.466008668,Africa,Africa,Southern Africa,0.47753639,0.508433446
kellie,namsor_api_2.0.24,LATIN,2b44bae3-382d-4bc9-8fbc-0190110d8006,kellie,,GB,IE,"GB,IE,NL,BW,DK,BE,KE,LR,ZA,CM",3.493931165,Europe,Europe,Northern Europe,0.525453029,0.532763015
kim,namsor_api_2.0.24,LATIN,f00539a7-9772-4b9e-9ca8-a4b7f851644c,kim,,KR,KH,"KR,KH,VN,DK,MY,NL,BE,SE,AZ,UZ",0.125407459,Asia,Asia,Eastern Asia,0.371424409,0.65991695
gary,namsor_api_2.0.24,LATIN,378e27a2-859a-4309-80a5-326b65683b5d,gary,,GB,IE,"GB,IE,AM,IL,LR,TW,RU,KE,ID,NA",2.342324058,Europe,Europe,Northern Europe,0.494054098,0.799968833
marc,namsor_api_2.0.24,LATIN,9a540e70-690c-45ce-b86c-9384e5554b4f,marc,,FR,CH,"FR,CH,BE,NL,LB,DE,CM,MG,GB,CI",0,Europe,Europe,Western Europe,0.345627345,0.390170404
clinton,namsor_api_2.0.24,LATIN,fe8ba6c0-0239-48e1-ac7d-e63e9fb41581,clinton,,GB,KE,"GB,KE,ZA,NA,NL,LR,TW,IE,SE,RO",0.583374736,Europe,Europe,Northern Europe,0.447106641,0.483803505
jane,namsor_api_2.0.24,LATIN,4a46fdc7-45dd-488e-ab83-7f4a2290bac8,jane,,KE,GB,"KE,GB,IE,DK,NL,EE,NO,TZ,FR,CH",0.239546789,Africa,Africa,Eastern Africa,0.39079546,0.494863294
kristie,namsor_api_2.0.24,LATIN,a15e0eba-a2ea-4e3a-85cc-535bcca479c8,kristie,,BE,NA,"BE,NA,DK,GB,CZ,EE,NL,NO,SE,ZA",1.154350499,Europe,Europe,Western Europe,0.468912158,0.468912158
brian,namsor_api_2.0.24,LATIN,413362ea-33a5-4f4c-9644-eb1fec03465f,brian,,DK,IE,"DK,IE,GB,KE,NL,CH,RO,AT,SK,DE",0,Europe,Europe,Northern Europe,0.331815257,0.471441327
felicity,namsor_api_2.0.24,LATIN,2031e6b9-a5ac-432d-af7e-31280af3f808,felicity,,KE,NA,"KE,NA,GB,ZA,LR,CM,ID,IE,NL,TZ",3.379094286,Africa,Africa,Eastern Africa,0.514976995,0.70798885
micheal,namsor_api_2.0.24,LATIN,196be8cd-4495-4927-b66a-b4ac83cec311,micheal,,IE,KE,"IE,KE,SK,ET,GB,CM,IL,LB,CH,NL",3.190223206,Europe,Europe,Northern Europe,0.502016317,0.555547956
patricia,namsor_api_2.0.24,LATIN,641550c0-d256-4ed7-a60a-f5ef0b497f53,patricia,,SK,IE,"SK,IE,CH,LR,KE,IT,NA,SE,FR,BE",0.892874186,Europe,Europe,Eastern Europe,0.460506835,0.460506835
tracey,namsor_api_2.0.24,LATIN,85485713-7282-4f74-a238-9ad7a1710152,tracey,,GB,ZA,"GB,ZA,NA,VN,IE,KE,TW,NL,LR,KH",10.48479626,Europe,Europe,Northern Europe,0.830981502,0.832914353
ross,namsor_api_2.0.24,LATIN,1b3f3d3a-cebc-4eeb-b954-59cee91e0d80,ross,,GB,IE,"GB,IE,NA,IL,CM,BG,KH,NL,KE,MY",4.172131224,Europe,Europe,Northern Europe,0.568627643,0.793706651
anita,namsor_api_2.0.24,LATIN,df86e432-979a-403d-89ec-218c10b35caf,anita,,HR,HU,"HR,HU,IN,LV,ID,BG,SK,RO,CH,PL",0,Europe,Europe,Southern Europe,0.318219219,0.387179539
rodney,namsor_api_2.0.24,LATIN,8ccbb133-5b79-4fc6-b15d-1ad07357ea70,rodney,,GB,NA,"GB,NA,NL,KE,ZA,IE,IL,KH,LR,TW",3.464492364,Europe,Europe,Northern Europe,0.522874086,0.546411331
colin,namsor_api_2.0.24,LATIN,ad381c0b-6b06-41d7-841d-10467272cdf5,colin,,GB,IE,"GB,IE,CM,NL,TW,FR,CH,DE,RO,NA",4.443170963,Europe,Europe,Northern Europe,0.579385775,0.723980465
leigh,namsor_api_2.0.24,LATIN,90c6c570-4763-46e0-9e14-9d7ddd37b872,leigh,,GB,ZA,"GB,ZA,IE,NA,NL,DK,IR,SE,GE,TW",6.828727446,Europe,Europe,Northern Europe,0.703015758,0.79502754
chad,namsor_api_2.0.24,LATIN,b5886703-d217-4d71-b60d-ba1832dd5103,chad,,LB,LK,"LB,LK,TW,MA,MY,AZ,GB,BN,IL,TN",9.257138965,Asia,Asia,Western Asia,0.797522661,0.807440858
carla,namsor_api_2.0.24,LATIN,4f86c2f5-103d-4bf8-bddd-4e09528b0849,carla,,IT,NL,"IT,NL,RO,CH,SE,LB,GB,IL,DK,DE",6.814799422,Europe,Europe,Southern Europe,0.702131067,0.742599908
peta,namsor_api_2.0.24,LATIN,feb4b5d7-05b1-491f-b17d-0ed09b0d2237,peta,,CZ,BG,"CZ,BG,SK,RS,RS,MK,HR,RO,SE,MD",9.434027493,Europe,Europe,Eastern Europe,0.801878937,0.898628773
diana,namsor_api_2.0.24,LATIN,8adf60d4-b8d9-497e-89b8-49bce20e5a27,diana,,BG,GE,"BG,GE,UA,RO,ID,MD,KZ,HR,SK,UZ",2.505646319,Europe,Europe,Eastern Europe,0.496074241,0.496074241
alan,namsor_api_2.0.24,LATIN,715aac76-6491-4dbb-8feb-df6fd01a35d9,alan,,GB,IE,"GB,IE,AZ,IQ,MY,GE,FR,IL,EE,RS",4.026350428,Europe,Europe,Northern Europe,0.561558459,0.599401932
donna,namsor_api_2.0.24,LATIN,f3fd1865-6865-4c51-9b94-e8efe2f9dfef,donna,,GB,IE,"GB,IE,BG,IL,ID,NA,UZ,NL,GE,IT",1.065324199,Europe,Europe,Northern Europe,0.466167047,0.466167047
helen,namsor_api_2.0.24,LATIN,fc51028b-08f9-4e63-9be1-77fa55c43e45,helen,,ET,GB,"ET,GB,EE,IE,SE,DK,IL,NO,NL,NA",0.03533846,Africa,Africa,Eastern Africa,0.356034212,0.447274321
clint,namsor_api_2.0.24,LATIN,6acce9f4-eb3c-4da0-ade9-52026b51c69e,clint,,GB,ZA,"GB,ZA,KE,HU,NL,CM,TW,IE,BE,NA",2.016856059,Europe,Europe,Northern Europe,0.48913104,0.495320948
sharon,namsor_api_2.0.24,LATIN,6206c7cb-eb8c-4fe7-801e-ae04d9742001,sharon,,IL,UZ,"IL,UZ,GB,MY,KE,TW,NA,NL,ZA,LR",6.226778527,Asia,Asia,Western Asia,0.670158716,0.713910459
trevor,namsor_api_2.0.24,LATIN,cc73bf30-14bf-4af1-a27c-2618fb8161fe,trevor,,GB,IE,"GB,IE,NA,ZA,BG,EE,NO,NL,KE,IS",6.055909837,Europe,Europe,Northern Europe,0.665391756,0.722875546
joanna,namsor_api_2.0.24,LATIN,38ae3729-d474-428a-b213-e9c17677c8d9,joanna,,PL,SE,"PL,SE,SK,IE,GB,NA,FI,CZ,DK,BG",8.373799792,Europe,Europe,Eastern Europe,0.759401487,0.82787357
suzanne,namsor_api_2.0.24,LATIN,f1bb07c4-e61e-4ae4-8ccb-d6bb4d4c1935,suzanne,,FR,NL,"FR,NL,CM,CH,DK,GB,BE,IE,BF,KE",0.192151725,Europe,Europe,Western Europe,0.382776689,0.472401829
tammy,namsor_api_2.0.24,LATIN,6cf02ec3-cbb1-43ab-95c5-4af2b54da1f3,tammy,,VN,IL,"VN,IL,NL,GB,ZA,NA,TW,LR,ID,KE",0.118131961,Asia,Asia,South-Eastern Asia,0.370183624,0.432906015
caroline,namsor_api_2.0.24,LATIN,f02bc08b-fca5-4a7f-868c-577330ebad94,caroline,,KE,CM,"KE,CM,FR,GB,IE,BE,CH,NL,DK,SE",0.89967576,Africa,Africa,Eastern Africa,0.460738365,0.460738365
sandra,namsor_api_2.0.24,LATIN,a4c57b76-597e-4c44-a85c-9b871b2c5f4d,sandra,,RS,RS,"RS,RS,AT,CH,LK,NL,RO,IN,HU,HR",0,Europe,Europe,Southern Europe,0.342466668,0.5039885
douglas,namsor_api_2.0.24,LATIN,4177fe35-0ff9-4335-a558-6da1aa7e2323,douglas,,KE,GB,"KE,GB,SE,CM,IE,NA,CY,LT,FR,CH",0.104905855,Africa,Africa,Eastern Africa,0.367926664,0.741982539
tania,namsor_api_2.0.24,LATIN,cc0a2a7a-0466-42a6-b7ba-30f686700ce2,tania,,GE,BD,"GE,BD,BG,UA,LB,MD,IL,PK,NA,RO",0.001900091,Asia,Asia,Western Asia,0.350310992,0.385364547
damian,namsor_api_2.0.24,LATIN,de48477b-8a9b-4249-9776-48fa1443c89a,damian,,PL,HR,"PL,HR,BG,RO,CH,KZ,GB,IE,SK,GE",2.949914803,Europe,Europe,Eastern Europe,0.500328489,0.612167635
tracy,namsor_api_2.0.24,LATIN,b8ca13eb-a70e-46b9-bf7d-c34d112b06b7,tracy,,GB,VN,"GB,VN,NA,KE,IE,ZA,TW,LR,LB,BW",1.213188778,Europe,Europe,Northern Europe,0.470658334,0.712091879
brad,namsor_api_2.0.24,LATIN,aecd17b4-fd36-4dd9-a280-998d44a22636,brad,,RS,RS,"RS,RS,GB,IL,NL,MA,ZA,AZ,TN,QA",0,Europe,Europe,Southern Europe,0.348887546,0.643443484
allison,namsor_api_2.0.24,LATIN,af020cc4-047f-4c4a-a919-abb0719009d1,allison,,GB,LR,"GB,LR,KE,TZ,NA,TW,IL,UZ,FR,IE",2.590213724,Europe,Europe,Northern Europe,0.497015697,0.54811799
deborah,namsor_api_2.0.24,LATIN,25ebb19f-7fb3-4efe-8091-8f60aa138764,deborah,,IE,GB,"IE,GB,LR,KE,CH,TZ,IL,NL,ID,FR",0,Europe,Europe,Northern Europe,0.292764217,0.363370515
jodi,namsor_api_2.0.24,LATIN,b68c7faa-e467-4b1e-9523-8b24fa429ead,jodi,,GB,ZA,"GB,ZA,ID,IL,NL,NA,BN,GE,FJ,IS",0,Europe,Europe,Northern Europe,0.24821497,0.358786828
bronwyn,namsor_api_2.0.24,LATIN,ae1d631d-cb2b-4172-9acb-adc709f3ce84,bronwyn,,ZA,GB,"ZA,GB,IE,IL,NA,NL,CZ,KH,PL,CI",5.880299155,Africa,Africa,Southern Africa,0.659570158,0.696778264
renae,namsor_api_2.0.24,LATIN,7a5bbf1c-610e-4975-8951-622d9cfca04d,renae,,NL,NA,"NL,NA,CH,FR,GB,ZA,EE,MA,TZ,AZ",0.98493088,Europe,Europe,Western Europe,0.463583485,0.463583485
tina,namsor_api_2.0.24,LATIN,e99e11bc-8f9e-4964-ae02-b5d4a4eac4fc,tina,,GE,HR,"GE,HR,SI,DK,BG,MG,SE,NA,RO,RS",4.454613796,Asia,Asia,Western Asia,0.579780411,0.63892413
nigel,namsor_api_2.0.24,LATIN,02ffc2ef-cd85-44e8-aea9-067979d83f62,nigel,,GB,IE,"GB,IE,NL,AZ,BG,ET,ZA,UZ,NA,LK",9.799224989,Europe,Europe,Northern Europe,0.808766936,0.843114728
graham,namsor_api_2.0.24,LATIN,0a54cd37-a714-4575-b730-cee0de7c0d92,graham,,GB,IE,"GB,IE,LR,KE,AM,IL,NA,TZ,LB,ET",7.401707746,Europe,Europe,Northern Europe,0.730540882,0.777322094
wendy,namsor_api_2.0.24,LATIN,16c1d005-64b2-4d22-a042-077439e64b5e,wendy,,NL,TW,"NL,TW,BE,GB,ID,ZA,NA,KE,BF,MY",2.270940586,Europe,Europe,Western Europe,0.493081518,0.502436483
wesley,namsor_api_2.0.24,LATIN,ea317a44-3fd7-4133-9d41-69f9745268e4,wesley,,NL,GB,"NL,GB,KE,TW,NA,ZA,BE,LR,IE,MY",2.386545612,Europe,Europe,Western Europe,0.494628559,0.497476373
sonia,namsor_api_2.0.24,LATIN,a91eb034-2ab1-44f4-8c9d-d2e3c068a35a,sonia,,GE,IL,"GE,IL,TN,SK,BG,NA,IN,RO,IT,PK",2.046914729,Asia,Asia,Western Asia,0.489640432,0.499861922
justine,namsor_api_2.0.24,LATIN,4ec47082-eec3-4943-80c0-9eae2e54443a,justine,,FR,CM,"FR,CM,KE,BE,NL,NA,LR,GB,MG,CH",0.920551155,Europe,Europe,Western Europe,0.461444827,0.503426447
warren,namsor_api_2.0.24,LATIN,fe70f129-27cf-4dea-8497-b1fc4c73ac2c,warren,,GB,TW,"GB,TW,KE,IE,ZA,NL,NA,BE,IL,MY",2.700140004,Europe,Europe,Northern Europe,0.4981413,0.613490777
jaime,namsor_api_2.0.24,LATIN,06393889-e7f7-4021-853b-5005bc85a186,jaime,,NL,FR,"NL,FR,CM,GB,NA,MG,GE,LR,BE,MK",1.091543235,Europe,Europe,Western Europe,0.466988287,0.466988287
kenneth,namsor_api_2.0.24,LATIN,9797c49e-034a-48c6-9a22-a928f42be485,kenneth,,KE,GB,"KE,GB,DK,KH,BW,NO,SE,IE,TZ,NA",3.000582788,Africa,Africa,Eastern Africa,0.500715661,0.50263416
anne,namsor_api_2.0.24,LATIN,209e924b-0ce1-4862-9201-4aa8b1824cf3,anne,,DK,NL,"DK,NL,FR,NO,CH,BE,IE,SE,CM,GB",0,Europe,Europe,Northern Europe,0.299114697,0.366952751
janelle,namsor_api_2.0.24,LATIN,728e2c07-0928-46b4-9838-d4475a34a863,janelle,,NL,DK,"NL,DK,GB,EE,FR,CM,IE,CH,KE,ZA",0,Europe,Europe,Western Europe,0.273283062,0.398257809
malcolm,namsor_api_2.0.24,LATIN,e3828446-dc1f-4d5f-8647-c478015a90ac,malcolm,,GB,IE,"GB,IE,ZA,SE,NA,DE,UZ,LK,DK,QA",4.068977332,Europe,Europe,Northern Europe,0.563729583,0.858197295
carolyn,namsor_api_2.0.24,LATIN,5933700b-088f-435e-93d3-8f4dbd25c149,carolyn,,GB,KE,"GB,KE,IE,NL,BE,CH,TW,IL,LR,FR",1.268042431,Europe,Europe,Northern Europe,0.47223693,0.629926951
cindy,namsor_api_2.0.24,LATIN,f2828b93-5990-487e-ad24-d0e2eda667d0,cindy,,BE,NL,"BE,NL,ZA,ID,TW,FR,GB,CH,NA,MY",0.236272148,Europe,Europe,Western Europe,0.390242778,0.470540412
kerry,namsor_api_2.0.24,LATIN,127e38a5-2b3f-4aef-8ca5-c4cb456e06d1,kerry,,GB,IE,"GB,IE,IL,LR,TW,KE,NL,BE,EE,NA",4.750017781,Europe,Europe,Northern Europe,0.588577928,0.642632387
paula,namsor_api_2.0.24,LATIN,3d943843-4062-43e2-a2a6-1506a3696f6b,paula,,FI,RO,"FI,RO,NA,SK,PL,IL,HR,CH,NL,GB",0,Europe,Europe,Northern Europe,0.339822171,0.350701374
kerrie,namsor_api_2.0.24,LATIN,0d21b86d-3a65-457d-ae8f-1e100e3c02f3,kerrie,,GB,IE,"GB,IE,IL,ZA,NL,LR,SE,EE,BE,NA",6.237417988,Europe,Europe,Northern Europe,0.670429565,0.719699536
toni,namsor_api_2.0.24,LATIN,85c2b40a-212f-4c91-b522-a7cb8cd71f0c,toni,,HR,FI,"HR,FI,BG,ID,IL,GE,MK,EE,LB,CH",0,Europe,Europe,Southern Europe,0.34838332,0.488061466
debbie,namsor_api_2.0.24,LATIN,af9a12a9-e105-4c41-ba9e-bbad3f696785,debbie,,GB,NL,"GB,NL,IE,ZA,BE,IL,NA,LR,ID,TW",0.867702195,Europe,Europe,Northern Europe,0.459644235,0.582447468
janine,namsor_api_2.0.24,LATIN,dce689b5-c30e-4f6a-b090-910106c493ef,janine,,NL,CH,"NL,CH,FR,GB,DK,DE,NO,BE,IE,CM",1.106963346,Europe,Europe,Western Europe,0.467466315,0.467466315
